product_slug,sku,name,Categories,categories_slug,category_slug,Brand,brand_slug_origenal,Image URL,Attributes_origenal,attributes,Price,Regular Price,Sale Price,type,images,variant,description,short_description,stock,brand_slug
drain-cleaner-5-litre,BAADC-5l,DRAIN CLEANER - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_71_DRAIN-DIP-NEW-480x481-8.jpg,['5l'],"{""Size"": ""5l""}",68.5,68.5,,0,/02/imgi_71_DRAIN-DIP-NEW-480x481-8.jpg,0,,,0,industrial-cleaning
deo-blocks-pink-25-litre,BAADBPIN-25l,DEO BLOCKS. Pink - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_55_DEP-BLOCKS-PINK-N-480x480-10.jpg,['25l. Pink'],"{""Size"": ""25l"", ""Colour"": ""Pink""}",1080,1080,,0,/02/imgi_55_DEP-BLOCKS-PINK-N-480x480-10.jpg,0,,,0,industrial-cleaning
deo-blocks-pink-5-litre,BAADBPIN-5l,DEO BLOCKS. Pink - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_55_DEP-BLOCKS-PINK-N-480x480-7.jpg,['5l. Pink'],"{""Size"": ""5l"", ""Colour"": ""Pink""}",216,216,,0,/02/imgi_55_DEP-BLOCKS-PINK-N-480x480-7.jpg,0,,,0,industrial-cleaning
deo-blocks-blue-25-litre,BAADBBLU-25l,DEO BLOCKS. Blue - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_79_DEO-BLOCKS-BLUE-N-480x480-10.jpg,['25l. Blue'],"{""Size"": ""25l"", ""Colour"": ""Blue""}",1080,1080,,0,/02/imgi_79_DEO-BLOCKS-BLUE-N-480x480-10.jpg,0,,,0,industrial-cleaning
deo-blocks-blue-5-litre,BAADBBLU-5l,DEO BLOCKS. Blue - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_79_DEO-BLOCKS-BLUE-N-480x480-7.jpg,['5l. Blue'],"{""Size"": ""5l"", ""Colour"": ""Blue""}",216,216,,0,/02/imgi_79_DEO-BLOCKS-BLUE-N-480x480-7.jpg,0,,,0,industrial-cleaning
bubble-bath-25-litre,BAABB-25l,BUBBLE BATH - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,"['25l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Size"": ""25l"", ""Colour"": ""Passion Fruit""}",287.5,287.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,1,,,0,industrial-cleaning
bubble-bath-25-litre,BAABB-25l-2,BUBBLE BATH - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,"['25l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Green Apple"", ""Size"": ""25l. Passion Fruit""}",287.5,287.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,2,,,0,industrial-cleaning
bubble-bath-25-litre,BAABB-25l-3,BUBBLE BATH - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,"['25l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Fruity Moods"", ""Size"": ""25l. Passion Fruit""}",287.5,287.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,2,,,0,industrial-cleaning
bubble-bath-25-litre,BAABB-25l-4,BUBBLE BATH - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,"['25l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Strawberry"", ""Size"": ""25l. Passion Fruit""}",287.5,287.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,2,,,0,industrial-cleaning
bubble-bath-25-litre,BAABB-25l-5,BUBBLE BATH - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,"['25l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Blueberry"", ""Size"": ""25l. Passion Fruit""}",287.5,287.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-10.jpg,2,,,0,industrial-cleaning
bubble-bath-5-litre,BAABB-5l,BUBBLE BATH - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,"['5l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Size"": ""5l"", ""Colour"": ""Passion Fruit""}",64.5,64.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,1,,,0,industrial-cleaning
bubble-bath-5-litre,BAABB-5l-2,BUBBLE BATH - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,"['5l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Green Apple"", ""Size"": ""5l. Passion Fruit""}",64.5,64.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,2,,,0,industrial-cleaning
bubble-bath-5-litre,BAABB-5l-3,BUBBLE BATH - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,"['5l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Fruity Moods"", ""Size"": ""5l. Passion Fruit""}",64.5,64.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,2,,,0,industrial-cleaning
bubble-bath-5-litre,BAABB-5l-4,BUBBLE BATH - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,"['5l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Strawberry"", ""Size"": ""5l. Passion Fruit""}",64.5,64.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,2,,,0,industrial-cleaning
bubble-bath-5-litre,BAABB-5l-5,BUBBLE BATH - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,"['5l. Passion Fruit', 'Green Apple', 'Fruity Moods', 'Strawberry', 'Blueberry']","{""Attribute"": ""Blueberry"", ""Size"": ""5l. Passion Fruit""}",64.5,64.5,,0,/02/imgi_75_BUBBLE-BATH-5L-480x480-8.jpg,2,,,0,industrial-cleaning
shower-gel-25-litre,BAASG-25l,SHOWER GEL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_43_SHOWER-GEL-BLUE-480x480-10.jpg,"['25l. Blue', 'White']","{""Size"": ""25l"", ""Colour"": ""Blue""}",287.5,287.5,,0,/02/imgi_43_SHOWER-GEL-BLUE-480x480-10.jpg,1,,,0,industrial-cleaning
shower-gel-25-litre,BAASG-25l-2,SHOWER GEL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_43_SHOWER-GEL-BLUE-480x480-10.jpg,"['25l. Blue', 'White']","{""Attribute"": ""White"", ""Size"": ""25l. Blue""}",287.5,287.5,,0,/02/imgi_43_SHOWER-GEL-BLUE-480x480-10.jpg,2,,,0,industrial-cleaning
shower-gel-5-litre,BAASG-5l,SHOWER GEL  - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_43_SHOWER-GEL-BLUE-480x480-8.jpg,"['5l. Blue', 'White']","{""Size"": ""5l"", ""Colour"": ""Blue""}",57.5,57.5,,0,/02/imgi_43_SHOWER-GEL-BLUE-480x480-8.jpg,1,,,0,industrial-cleaning
shower-gel-5-litre,BAASG-5l-2,SHOWER GEL  - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_43_SHOWER-GEL-BLUE-480x480-8.jpg,"['5l. Blue', 'White']","{""Attribute"": ""White"", ""Size"": ""5l. Blue""}",57.5,57.5,,0,/02/imgi_43_SHOWER-GEL-BLUE-480x480-8.jpg,2,,,0,industrial-cleaning
dispenser-hand-soap-herbal-25-litre,BAADHSH-25l,DISPENSER HAND SOAP HERBAL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Hand-Soap-Multi-Flavour-22.png,['25l. Herbal'],"{""Size"": ""25l"", ""Colour"": ""Herbal""}",283.9,283.9,,0,/02/Hand-Soap-Multi-Flavour-22.png,0,,,0,industrial-cleaning
dispenser-hand-soap-herbal-5-litre,BAADHSH-5l,DISPENSER HAND SOAP HERBAL - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Hand-Soap-Multi-Flavour-20.png,['5l. Herbal'],"{""Size"": ""5l"", ""Colour"": ""Herbal""}",56.9,56.9,,0,/02/Hand-Soap-Multi-Flavour-20.png,0,,,0,industrial-cleaning
dispenser-hand-soap-lavender-25-litre,BAADHSL-25l,DISPENSER HAND SOAP Lavender - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_20_lavender-480x531-14.png,['25l. Purple'],"{""Size"": ""25l"", ""Colour"": ""Purple""}",283.5,283.5,,0,/02/imgi_20_lavender-480x531-14.png,0,,,0,industrial-cleaning
dispenser-hand-soap-lavender-5-litre,BAADHSL-5l,DISPENSER HAND SOAP Lavender - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_20_lavender-480x531-12.png,['5l. Purple'],"{""Size"": ""5l"", ""Colour"": ""Purple""}",56.9,56.9,,0,/02/imgi_20_lavender-480x531-12.png,0,,,0,industrial-cleaning
dispenser-hand-soap-ivory-25-litre,BAADHSI-25l,DISPENSER HAND SOAP IVORY - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_14_NEW-IV-480x530-8.png,['25l. Ivory'],"{""Size"": ""25l"", ""Colour"": ""Ivory""}",283.5,283.5,,0,/02/imgi_14_NEW-IV-480x530-8.png,0,,,0,industrial-cleaning
dispenser-hand-soap-ivory-5-litre,BAADHSI-5l,DISPENSER HAND SOAP IVORY - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_14_NEW-IV-480x530-6.png,['5l. Ivory'],"{""Size"": ""5l"", ""Colour"": ""Ivory""}",56.9,56.9,,0,/02/imgi_14_NEW-IV-480x530-6.png,0,,,0,industrial-cleaning
dispenser-hand-soap-sea-breeze-25-litre,BAADHSB-25l,DISPENSER HAND SOAP Sea Breeze - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Hand-Soap-Multi-Flavour-18.png,['25l. Blue'],"{""Size"": ""25l"", ""Colour"": ""Blue""}",283.5,283.5,,0,/02/Hand-Soap-Multi-Flavour-18.png,0,,,0,industrial-cleaning
dispenser-hand-soap-sea-breeze-5-litre,BAADHSB-5l,DISPENSER HAND SOAP Sea Breeze - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Hand-Soap-Multi-Flavour-16.png,['5l. Blue'],"{""Size"": ""5l"", ""Colour"": ""Blue""}",56.9,56.9,,0,/02/Hand-Soap-Multi-Flavour-16.png,0,,,0,industrial-cleaning
dispenser-hand-soap-cherry-25-litre,BAADHSP-25l,DISPENSER HAND SOAP Cherry - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_26_cherry-hand-soap-480x531-8.png,['25l. Pink'],"{""Size"": ""25l"", ""Colour"": ""Pink""}",283.5,283.5,,0,/02/imgi_26_cherry-hand-soap-480x531-8.png,0,,,0,industrial-cleaning
dispenser-hand-soap-cherry-5-litre,BAADHSP-5l,DISPENSER HAND SOAP Cherry - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_26_cherry-hand-soap-480x531-6.png,['5l. Pink'],"{""Size"": ""5l"", ""Colour"": ""Pink""}",56.9,56.9,,0,/02/imgi_26_cherry-hand-soap-480x531-6.png,0,,,0,industrial-cleaning
toilet-bowl-cleaner-25-litre,BAATBC-25l,TOILET BOWL CLEANER - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_91_TOILET-BOWL-NEW-5L-480x480-12.jpg,['25l'],"{""Size"": ""25l""}",224,224,,0,/02/imgi_91_TOILET-BOWL-NEW-5L-480x480-12.jpg,0,,,0,industrial-cleaning
toilet-bowl-cleaner-5-litre,BAATBC-5l,TOILET BOWL CLEANER - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_91_TOILET-BOWL-NEW-5L-480x480-10.jpg,['5l'],"{""Size"": ""5l""}",45.5,45.5,,0,/02/imgi_91_TOILET-BOWL-NEW-5L-480x480-10.jpg,0,,,0,industrial-cleaning
lavender-gel-25-litre,BAALA-25,LAVENDER GEL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_20_lavender-480x531-10.png,['25kg. Lavender'],"{""Size"": ""25kg"", ""Colour"": ""Lavender""}",469,469,,0,/02/imgi_20_lavender-480x531-10.png,0,,,0,industrial-cleaning
lavender-gel-5-litre,BAALA-5l,LAVENDER GEL - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, household-cleaning-equipment, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/imgi_20_lavender-480x531-8.png,['5kg. Lavender'],"{""Size"": ""5kg"", ""Colour"": ""Lavender""}",93.5,93.5,,0,/02/imgi_20_lavender-480x531-8.png,0,,,0,industrial-cleaning
sea-breeze-gel-25-litre,BAASB-25l,SEA BREEZE GEL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Hand-Soap-Multi-Flavour-13.png,['25kg. Sea Breeze'],"{""Size"": ""25kg"", ""Colour"": ""Sea Breeze""}",469,469,,0,/02/Hand-Soap-Multi-Flavour-13.png,0,,,0,industrial-cleaning
sea-breeze-gel-5-litre,BAASB-5l,SEA BREEZE GEL - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Hand-Soap-Multi-Flavour-12.png,['5kg. Sea Breeze'],"{""Size"": ""5kg"", ""Colour"": ""Sea Breeze""}",93.5,93.5,,0,/02/Hand-Soap-Multi-Flavour-12.png,0,,,0,industrial-cleaning
lemon-gel-25-litre,BAALG-25l,LEMON GEL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Pine-Gels-17.png,['25kg. Lemon'],"{""Size"": ""25kg"", ""Colour"": ""Lemon""}",469,469,,0,/02/Pine-Gels-17.png,0,,,0,industrial-cleaning
lemon-gel-5-litre,BAALG-5l,LEMON GEL - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","household-chemicals, cleaning-equipment-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",household-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Pine-Gels-16.png,['5kg. Lemon'],"{""Size"": ""5kg"", ""Colour"": ""Lemon""}",93.5,93.5,,0,/02/Pine-Gels-16.png,0,,,0,industrial-cleaning
cherry-gel-25-litre,BAACH-25l,CHERRY GEL - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Pine-Gels-14.png,['25kg. Cherry'],"{""Size"": ""25kg"", ""Colour"": ""Cherry""}",469,469,,0,/02/Pine-Gels-14.png,0,,,0,industrial-cleaning
cherry-gel-5-litre,BAACH-5l,CHERRY GEL - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Pine-Gels-12.png,['5kg. Cherry'],"{""Size"": ""5kg"", ""Colour"": ""Cherry""}",93.5,93.5,,0,/02/Pine-Gels-12.png,0,,,0,industrial-cleaning
citro-gel-25-litre,BAACG-25l,CITRO GEL  - 25 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Pine-Gels-10.png,['25kg. Citro'],"{""Size"": ""25kg"", ""Colour"": ""Citro""}",469,469,,0,/02/Pine-Gels-10.png,0,,,0,industrial-cleaning
citro-gel-5-litre,BAACG-5l,CITRO GEL  - 5 Litre,"Chemicals, Chemicals, Cleaning &amp; Equipment, Household, Industrial Cleaning","cleaning-equipment-chemicals, household-chemicals, cleaning-equipment, household-2, cleaning-equipment-industrial-cleaning",cleaning-equipment-chemicals,Industrial Cleaning,industrial-cleaning,https://uvhholdings.co.za/wp-content/uploads/2026/02/Pine-Gels-8.png,['5kg. Citro'],"{""Size"": ""5kg"", ""Colour"": ""Citro""}",93.5,93.5,,0,/02/Pine-Gels-8.png,0,,,0,industrial-cleaning
